Index,sample_url,feature,platform,bug fix,debug,cross,preprocessing,model chng,training chng,accuracy,performance,security,maintenance,add module,move module,remove module,split module,add package,remove package,update package,licence,clean up,token replace,refactor,indent,branch,external,merge,versionning,source control,build_config,testing,documentation,internationalization,input data,output data,program data,exploit additionnal data,understanding,param tinkering,sharing,Compatibility Fix,param list chng,add config,adding_regenerated code files,change_of_file_permission_or_encoding,copy_and_customize_module,evaluation_code_change,visual_output_change
419,https://github.com/thtrieu/darkflow/commit/be655c8a3bc171f1beadafcce257d496fa56a199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,
460,https://github.com/MaybeShewill-CV/CRNN_Tensorflow/commit/e8982531d6d38514237343d6df8e10d5e87c0058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,
464,https://github.com/MaybeShewill-CV/CRNN_Tensorflow/commit/fa3f2b927417d874952f640ea7b5b1386700c2d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,
465,https://github.com/MaybeShewill-CV/CRNN_Tensorflow/commit/b7487033617aa7c734ab678def1a23a18da8c492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,
484,https://github.com/GeorgeSeif/Semantic-Segmentation-Suite/commit/fb315915d5cf3bb15c49742d1adb710da2488f4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,
514,https://github.com/yangyanli/PointCNN/commit/740af66246e0f29e06b7826be8e9d621dd5d8926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,
8,https://github.com/nikolaevra/tf-faster-rcnn/commit/a7b4412737db3c4556242912d6108d27207e9883,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_2,,,Rater_0Rater_2,,,,,,Rater_0Rater_2,Rater_0Rater_2,,,Rater_0Rater_2Rater_1,,,,Rater_0Rater_2,,,,,,,,,,
33,https://github.com/seonho/facenet/commit/daebfde38a2d9a01b3debbd4cbaceb402ad3bde1,,,Rater_0Rater_1,,,,,,,,,,Rater_0Rater_1,,Rater_0Rater_1,,,,,,,,,Rater_0Rater_1,,,,,,Rater_0Rater_1,,,,,,Rater_0Rater_1,,,,,,,,,,Rater_0Rater_1,,
77,https://github.com/Strideradu/youtube-8m/commit/5643bc328053248f3c10d2ef37404996ccf5ab6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,Rater_0Rater_1,,,,,,,,,
78,https://github.com/Strideradu/youtube-8m/commit/d49d72d10f801857dddac9351ca670f75f136cca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,Rater_0Rater_1,,,,,,,,,
79,https://github.com/Strideradu/youtube-8m/commit/fb05d227f33009b897c0b0947ca0a481dff53a7e,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,Rater_0Rater_1,,,,,,,,,
80,https://github.com/Strideradu/youtube-8m/commit/d2ef961ba07d9fdb67957d01aec4521c2c017c94,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,Rater_0Rater_1,,,,,,,,,
81,https://github.com/BoseAslCohort/youtube-8m/commit/b7528c2ee54e82395db5152a552e9d65fc58fcea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,
82,https://github.com/BoseAslCohort/youtube-8m/commit/c1b01315bafc24e83248cd862a9324bb21d4d52d,,,,Rater_0Rater_1,,,,,,,,,Rater_0Rater_1,,,,,,,Rater_0Rater_1,,,Rater_0Rater_1,,,,,,,Rater_0Rater_1,,Rater_0Rater_1,,,,,,,,Rater_0Rater_1,,,,,,,,
93,https://github.com/sheh/deep_sort/commit/ec429b4641e067a6702dbe72a57eda55ac95f493,,,,Rater_0Rater_1,,,,,,,,,,Rater_0Rater_1,,,,,,,,,Rater_0Rater_1,Rater_0Rater_1,,,,,Rater_0Rater_1,Rater_0Rater_1,,,,,,,,,,,,,,,,,,
95,https://github.com/jmcarpenter2/deep_sort_mcdat/commit/e5eb101a833fc0a8450a77b6036a21692f8d44ad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,
123,https://github.com/genekogan/fast-style-transfer/commit/c4cc2f71af9fe925d4cc693ec0bd6546bf4b486b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,
128,https://github.com/andrewb-ms/fast-style-transfer/commit/447ca27fd26850d9a2312cd94baa8db581498f4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,
134,https://github.com/PavelKonon/darkflow/commit/16c81e56bd0086d9ad29c156d5f65eacb0ad9350,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,
137,https://github.com/nicolefinnie/DarkEllie/commit/f6a1fe9892e7e99ae8f018da6db78b85cc3f18c9,Rater_0Rater_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,Rater_0Rater_1,,,,,,,,,,,,,,,,
151,https://github.com/tammyyang/darkflow/commit/699fe41c52c48d971df7010004e9b835c36f1e5c,,,,,,Rater_0Rater_1,,Rater_0Rater_1,,,,,,,,,,,,,,,,Rater_0Rater_1,,,Rater_0Rater_1,,,Rater_0Rater_1,,Rater_0Rater_1,,,,,,,,,,,,,,,,
158,https://github.com/Deepomatic/darkflow/commit/97fd1489500d8c3e91102b71b71d12e6839c8097,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,Rater_0Rater_1,,,,,,,,,Rater_0Rater_1,,,,,,,,,
162,https://github.com/RyanJennings1/darkflow/commit/c54ac6728612c4b9cb10af7bdef6983a17ebbfb5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,
164,https://github.com/hangqiu/darkflow/commit/682a86cf7ad4602368832d4628c9eda371d0860b,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,
170,https://github.com/beasteers/Faster-RCNN_TF/commit/2c76736d2399c63fbc0422b6c53d2bf4ca22738e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,
175,https://github.com/goan15910/Faster-RCNN_TF/commit/de7dd6be5c55d43017b5ae18c893994b7d2126a4,,,,Rater_0Rater_1,,,,,,,,,Rater_0Rater_1,,,,,,,,Rater_0Rater_1,,,,,,,,Rater_0Rater_1,Rater_0Rater_1,,,,,,,,,Rater_0Rater_1,,,,,,,Rater_0Rater_1,,
181,https://github.com/richarms/tf_unet/commit/d4a70c8ef9a2bd40359b7ce0d0cd352092457d85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,
182,https://github.com/rumaan/tf_unet/commit/1e593075c923c5b8957a72727939e91c50bc93ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,
183,https://github.com/MarvinYeh/tf_unet/commit/f41a2162f7837233a8e2e06f96607eb583db23d1,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,
184,https://github.com/ethanbb/tf_unet/commit/0d6777e4d82b2539b8d32812d71e4ffcc8354798,Rater_0Rater_1,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,Rater_0Rater_1,,Rater_0Rater_1,,,,,,,,,,,,,,,,
189,https://github.com/yangcan2017/text-detection-ctpn/commit/30d3c59a59fb8926aea1ecb21c866240accc2a5a,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,Rater_0Rater_1,,,,,,,,,Rater_0Rater_1,,,,,Rater_0Rater_1,,,,,,,,,Rater_0Rater_1,Rater_0Rater_1,,,
206,https://github.com/nailbiter/panoptic-submission/commit/bac6ddd5e19d6c2c4b98e84070adb1681a53217e,,,Rater_0Rater_1,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,Rater_0Rater_1,,,,Rater_0Rater_1,,,,,,,,,,,,,Rater_0Rater_1,
216,https://github.com/ilaripih/TensorBox/commit/ca3cc2665e1a3e5de5b820e920da9fd971880162,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,
222,https://github.com/reckdk/TensorBox/commit/bd7d4aed4b960c1b597ab016ec384e9e651137c9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,
234,https://github.com/scisofttools/DeepLabCut/commit/8397bdabd84ce70da07fa7bd1e5aeebaad25b8bc,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,Rater_0Rater_1,,Rater_0Rater_1,,,,Rater_0Rater_1,,,Rater_0Rater_1,,Rater_0Rater_1,,,,Rater_0Rater_1,,Rater_0Rater_1,,,,,,,Rater_0Rater_1,Rater_0Rater_1,,
271,https://github.com/hektorbot/neural-style/commit/bae30ddbd54c042b39f349684a802b8e546d6489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,
313,https://github.com/thhuang/fast-style-transfer/commit/d2a4aab4257d18901e9af52ceb6b2ca3a1ef44c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,
330,https://github.com/fakhouri-junior/darkflow/commit/bef0e29191afc597ec15006f046e9bdf278a71d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,
354,https://github.com/mmmatthew/watsen/commit/0913c1434f8dbb67b5d52e509f024ff835065d85,,,,,,,,,,,,,,,,,Rater_1Rater_0,,Rater_1Rater_0,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,
374,https://github.com/SS-JIA/openpose-py/commit/c529861919aa26488e93dfee277b2ddcecf55fcc,,,,,,,Rater_1Rater_0,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,Rater_1Rater_0,,,,,,,,,,,,
