Index,sample_url,feature,platform,bug fix,debug,cross,preprocessing,model chng,training chng,accuracy,performance,security,maintenance,add module,move module,remove module,split module,add package,remove package,update package,licence,clean up,token replace,refactor,indent,branch,external,merge,versionning,source control,build_config,testing,documentation,internationalization,input data,output data,program data,exploit additionnal data,understanding,param tinkering,sharing,Compatibility Fix,param list chng,add config,adding_regenerated code files,change_of_file_permission_or_encoding,copy_and_customize_module,evaluation_code_change,visual_output_change
455,https://github.com/CharlesShang/FastMaskRCNN/commit/0d8ddfaa55dbd3d553b79aed34f40662c46aa45f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,Rater_1Rater_0,,,,,,,,,,
459,https://github.com/MaybeShewill-CV/CRNN_Tensorflow/commit/c7f95547efdd1dd9e2980a12c0a7f99ad2b85ff5,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,
477,https://github.com/GeorgeSeif/Semantic-Segmentation-Suite/commit/8bfc2f8528384d979070f5ce7bf15e3d4aae6e2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,
478,https://github.com/GeorgeSeif/Semantic-Segmentation-Suite/commit/320ac2eeaf160a82d079db0d4b4a8eacbc6a6d31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,
8,https://github.com/nikolaevra/tf-faster-rcnn/commit/a7b4412737db3c4556242912d6108d27207e9883,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_2,,,Rater_0Rater_2,,,,,,Rater_0Rater_2,Rater_0Rater_2,,,Rater_0Rater_2Rater_1,,,,Rater_0Rater_2,,,,,,,,,,
10,https://github.com/VCL-WHU/tf-faster-rcnn/commit/d91f99ef942dad90a5f0c05fe05c29c443fa1f60,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_2Rater_1,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,
11,https://github.com/VCL-WHU/tf-faster-rcnn/commit/349b6bdb40957f4cf34983714b960aa13db942a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,Rater_0Rater_1,,,,,,,,,,
12,https://github.com/wenyushi/tf-faster-rcnn/commit/4608f80890e7a90a4ba02d62de4f1a7569b134e9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_2Rater_1,,,,,,,,,,
20,https://github.com/paulcarfantan/neural-style/commit/664509b899ded951716a102022c2b2744e4af3ca,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,Rater_0Rater_1,Rater_0Rater_1,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,Rater_0Rater_1
44,https://github.com/tensorflow-pool/facenet/commit/7e691a024d5bdcccf2cb713fb39e3cd8d4c84249,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,
65,https://github.com/sadicLiu/facenet/commit/8dba8547f2112109cbddced6e6f148a4403c7134,,,,,,,,Rater_0Rater_1,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,Rater_0Rater_1,,,,,,,Rater_0Rater_1,,Rater_0Rater_1,
88,https://github.com/linhailan/CapsNet-Tensorflow/commit/fadabf1aa07fbbfbd3be9200e6ebc94a73ec0213,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,
171,https://github.com/michaelzhaobin/Faster-RCNN_TF1/commit/0cadbb0d635e800a0db7665aa8b57a49bf016264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,Rater_0Rater_1,,,,,,,,,,
172,https://github.com/michaelzhaobin/Faster-RCNN_TF1/commit/8c9c4121e80cf9ef652a99d289547135ad034bfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,
173,https://github.com/Blssel/Faster-RCNN_TF/commit/94df08ad9902c23fc038b019fd40abad3afe5624,Rater_0Rater_1,,,,,,,,,,,Rater_0Rater_1,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,
187,https://github.com/lcssos/FastMaskRCNN/commit/6681161503ad47589916f1d78a60b0dbd381b6cc,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,Rater_0Rater_1,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,
193,https://github.com/AniketGurav/text-detection-ctpn/commit/a5156b02f72d92b61740c9e6ca267e6acef8a2d9,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,
202,https://github.com/rahulsinghk998/research/commit/c7e460471e4c2fe88264d2f77e405eba9faad203,Rater_0Rater_1,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,
219,https://github.com/RomanSteinberg/TensorBox/commit/cf34ed2e981957d755ada524b0d625279788415e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,Rater_0Rater_1,,,,,,,,,,
234,https://github.com/scisofttools/DeepLabCut/commit/8397bdabd84ce70da07fa7bd1e5aeebaad25b8bc,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,Rater_0Rater_1,,Rater_0Rater_1,,,,Rater_0Rater_1,,,Rater_0Rater_1,,Rater_0Rater_1,,,,Rater_0Rater_1,,Rater_0Rater_1,,,,,,,Rater_0Rater_1,Rater_0Rater_1,,
255,https://github.com/zhaocc1106/tf-faster-rcnn/commit/914c1ed0257df8d639d7fb589a3fda46136ab267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,
258,https://github.com/VCL-WHU/tf-faster-rcnn/commit/7264c3c1532fd26e2241d32f1c9170a643ef4f83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,
278,https://github.com/chenyyx/facenet/commit/32c606a7cd7d17a294c5ff00a184e0ce2284d476,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,Rater_1Rater_0,,,,,,,,,Rater_1Rater_0,,,,,,Rater_1Rater_0,,,,,,,,,,
285,https://github.com/xunings/facenet/commit/caec16a92b377f89a2a63c75e698bd959d9853f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,
291,https://github.com/maverickchen/facenet/commit/276e9417db951655bc8a4526f6f72ba3bef07098,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,Rater_1Rater_0,,
305,https://github.com/russelldj/deep_sort/commit/082d9d22576e0a51643dcfbcf68e40478f1fe846,Rater_1Rater_0,,,,,,,,,,,,Rater_1Rater_0,,,,Rater_1Rater_0,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,
306,https://github.com/ashnarayan13/deep_sort/commit/77556dd0252c7fa60f333359c81445e8900d6f17,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,
335,https://github.com/oldshuren/darkflow/commit/fd74d0b9cafea54612b82b5b03730e85ada96a2f,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,Rater_1Rater_0,,,,,,Rater_1Rater_0,,,,,,,,,,
