Index,sample_url,feature,platform,bug fix,debug,cross,preprocessing,model chng,training chng,accuracy,performance,security,maintenance,add module,move module,remove module,split module,add package,remove package,update package,licence,clean up,token replace,refactor,indent,branch,external,merge,versionning,source control,build_config,testing,documentation,internationalization,input data,output data,program data,exploit additionnal data,understanding,param tinkering,sharing,Compatibility Fix,param list chng,add config,adding_regenerated code files,change_of_file_permission_or_encoding,copy_and_customize_module,evaluation_code_change,visual_output_change
241,https://github.com/Samreay/neural-style-tf/commit/acc244ee383452f4ac55ea59ec4ab16aacf3872a,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,Rater_0Rater_1,,Rater_0Rater_1,,,,,,Rater_0Rater_1,,,,,,,,,,Rater_0Rater_1,,,,,,,,,
243,https://github.com/dantreiman/neural-style-tf/commit/30f96af85a7d0676b694d80571f4808f8fc283ae,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,https://github.com/Mappy/tf-faster-rcnn/commit/29aefedc73be3d7419ba72802f347e372382db7d,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,
264,https://github.com/srv/Posidonia-semantic-segmentation/commit/660a419fef0832d1c08fea07c1c4a51eef462356,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,
275,https://github.com/helloyide/facenet/commit/9134b7e4395e49aeaca00bf77baca3a1da907ba5,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,https://github.com/chenyyx/facenet/commit/32c606a7cd7d17a294c5ff00a184e0ce2284d476,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,Rater_1Rater_0,,,,,,,,,Rater_1Rater_0,,,,,,Rater_1Rater_0,,,,,,,,,,
284,https://github.com/yhj2263/Facenet/commit/52d60e7e48037a7661e5a2b3d7f87e17b81df88d,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,https://github.com/bkj/facenet/commit/b6e7295d15480c20d5e1085730cf1ac5f8dbbb5a,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,
301,https://github.com/t333ura/CapsNet-Tensorflow/commit/7381c948b7e7b7b22114cc2ba23f0dccecd5d50d,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,https://github.com/sugartom/deep_sort/commit/210047e72d98af6546f4a01c59416c48352afe8f,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,https://github.com/russelldj/deep_sort/commit/082d9d22576e0a51643dcfbcf68e40478f1fe846,Rater_1Rater_0,,,,,,,,,,,,Rater_1Rater_0,,,,Rater_1Rater_0,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,
306,https://github.com/ashnarayan13/deep_sort/commit/77556dd0252c7fa60f333359c81445e8900d6f17,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,
320,https://github.com/rjdbcm/darkflow/commit/c48b4154652bd42fa4d050c131b7479b9054575a,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,,,,,,,,
327,https://github.com/rauar/darkflow/commit/b7274476bbdee728b3cb1c1cc6cc8938b09c62e0,Rater_1Rater_0,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,https://github.com/seohyunchoi123/Faster-RCNN_TF/commit/f84483a3b9fd75e75254015d0ffc19b9460eec3e,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,https://github.com/lukealexmiller/Faster-RCNN_TF/commit/cd1213cb29e5e95c5134fdd56cab8b55f795b5db,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,Rater_1Rater_0,,,,,,,,,,Rater_1Rater_0,Rater_1Rater_0,,,,,,,,,,,,,,,,
346,https://github.com/michaelzhaobin/Faster-RCNN_TF1/commit/6da926b2d4371b603c4ed359cc7c1ca43f4a1065,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,
351,https://github.com/anadodik/tensorflow-fcn/commit/87e7148efd986e14ec0841d4b9cd30f77d9f9f56,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,
372,https://github.com/TravisWheelerLab/DeepLabCut/commit/b3321a0d7c75f7a4a93c3f5d3768d95373db754d,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,,,,,,,,,,
