Index,sample_url,feature,platform,bug fix,debug,cross,preprocessing,model chng,training chng,accuracy,performance,security,maintenance,add module,move module,remove module,split module,add package,remove package,update package,licence,clean up,token replace,refactor,indent,branch,external,merge,versionning,source control,build_config,testing,documentation,internationalization,input data,output data,program data,exploit additionnal data,understanding,param tinkering,sharing,Compatibility Fix,param list chng,add config,adding_regenerated code files,change_of_file_permission_or_encoding,copy_and_customize_module,evaluation_code_change,visual_output_change
451,https://github.com/CharlesShang/FastMaskRCNN/commit/9c1e56f7de2dee4b9963a550f7f7d70f83bc8b33,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,https://github.com/atriumlts/subpixel/commit/3fb99c72fd975c1d5a3d5110ed5bf6ed79ba112d,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,https://github.com/JosephKJ/tf-faster-rcnn/commit/d3f384ada7f0fc4447afa68ffb549d9056c2806d,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,https://github.com/paulcarfantan/neural-style/commit/664509b899ded951716a102022c2b2744e4af3ca,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,Rater_0Rater_1,Rater_0Rater_1,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,Rater_0Rater_1
23,https://github.com/avoroshilov/neural-style/commit/73e82646a53d4938b618bff9aeddc08596b960a9,,,,,,,Rater_0Rater_2Rater_1,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,Rater_0Rater_2Rater_1,,,,,,,,,
80,https://github.com/Strideradu/youtube-8m/commit/d2ef961ba07d9fdb67957d01aec4521c2c017c94,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,Rater_0Rater_1,,,,,,,,,
131,https://github.com/dreyk/fast-style-transfer/commit/10972fb6145d1124938e46bc01d02660110d3c53,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,,,,,,,,
154,https://github.com/rgparask/darkflow/commit/eff29b9c98b4bcf05ba70c0c0c0262abdc32759e,Rater_0Rater_1,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,Rater_0Rater_1,,,Rater_0Rater_1,,,,,,,,,
166,https://github.com/gurlinthewurld/Faster-RCNN_TF/commit/5689beaeafd82b974e6c0a56088229a43a20320e,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,https://github.com/saizhang12/Faster-RCNN_TF/commit/0d29d1bd79d92864fb096c367dd4ed7cf321166c,,,,,,,Rater_0Rater_1,Rater_0Rater_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,https://github.com/rahulsinghk998/research/commit/c7e460471e4c2fe88264d2f77e405eba9faad203,Rater_0Rater_1,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,
250,https://github.com/YongWookHa/subpixel/commit/7c86d238ea0e448220b0e02789a88f045b1eec6a,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,Rater_0Rater_1,,,,,,,,,
374,https://github.com/SS-JIA/openpose-py/commit/c529861919aa26488e93dfee277b2ddcecf55fcc,,,,,,,Rater_1Rater_0,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,Rater_1Rater_0,,,,,,,,,,,,
377,https://github.com/YongWookHa/subpixel/commit/295e823ea865cd1552ec18d18c81132243d7dbc0,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
