Index,sample_url,feature,platform,bug fix,debug,cross,preprocessing,model chng,training chng,accuracy,performance,security,maintenance,add module,move module,remove module,split module,add package,remove package,update package,licence,clean up,token replace,refactor,indent,branch,external,merge,versionning,source control,build_config,testing,documentation,internationalization,input data,output data,program data,exploit additionnal data,understanding,param tinkering,sharing,Compatibility Fix,param list chng,add config,adding_regenerated code files,change_of_file_permission_or_encoding,copy_and_customize_module,evaluation_code_change,visual_output_change
16,https://github.com/benchou1919/KittiSeg/commit/a8f23b462b1a244edd53b9fe5867587c67a3a1c5,,,,Rater_0Rater_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,
34,https://github.com/helloyide/facenet/commit/724ece2e73ccabca004558f163f610163ff58708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,
35,https://github.com/helloyide/facenet/commit/931b08545f15e00b47ebbf6aeedebc0668f5d7c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,
36,https://github.com/kilgore92/facenet/commit/c798402819ad40da99150ccce5fc4ee77b52f365,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,
45,https://github.com/apollo-time/facenet/commit/715d5cfbd2eef70e83f55ff9b697d13173ee06de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,
84,https://github.com/minghz/CapsNet-Tensorflow/commit/49a871730581a1742be3adf21b90bcbd36d420f9,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,
108,https://github.com/dmclark17/fast-style-transfer/commit/863ddf7ce0c1efcb425d822ecb5f76664c87fa0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,
109,https://github.com/Pariyat/fast-style-transfer/commit/5f027d8d4b2083254afd32d285653195bb25ec53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,Rater_0Rater_1,,,,,,,,,,,,,
130,https://github.com/andrewb-ms/fast-style-transfer/commit/47c993b71e2fe717e21fc3da4e8e69261832ca85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,
145,https://github.com/dkermany/darkflow/commit/cece15f9cb8d68cd1ca23291615e73b1a3502f2a,,,,Rater_0Rater_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,,,,,,,,,
189,https://github.com/yangcan2017/text-detection-ctpn/commit/30d3c59a59fb8926aea1ecb21c866240accc2a5a,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,Rater_0Rater_1,,,,,,,,,Rater_0Rater_1,,,,,Rater_0Rater_1,,,,,,,,,Rater_0Rater_1,Rater_0Rater_1,,,
247,https://github.com/tuq820/Realtime_Multi-Person_Pose_Estimation/commit/8238acb7c2aee728555c05f95c5b118b732f665e,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_0Rater_1,,,,,Rater_0Rater_1,,Rater_0Rater_1,Rater_0Rater_1,,,,,,,,,,,,,Rater_0Rater_1
252,https://github.com/Mappy/tf-faster-rcnn/commit/29aefedc73be3d7419ba72802f347e372382db7d,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,
276,https://github.com/modanesh/facenet/commit/42be355f4c63d60e2c1b6dbc9238b0b6c38a07c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,
299,https://github.com/ZhenyiZhao/CapsNet-Tensorflow/commit/53f70d1f0aec7a373a57ff92ba713685db28df99,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,,,,,,,,,,Rater_1Rater_0,,,,,,,,,,,,,
